Party,Parent Category,Category,Gas,Unit,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Greece,"4. Land Use, Land-Use Change and Forestry",4.E Settlements,N₂O,kt,0.00129091,0.00129091,0.0023796,0.00338691,0.00438071,0.00540729,0.00638256,0.00747132,0.0084677,0.00945501,0.0105103,0.0116501,0.0127024,0.0138002,0.0151211,0.0162578,0.0175762,0.0187836,0.0199328,0.0210446,0.0221055,0.0219636,0.0219034,0.0221683,0.0221938,0.0221396,0.022185,0.0223447,0.0226312,0.0229663,0.0230996
Greece,"4. Land Use, Land-Use Change and Forestry",4.E.2 Land Converted to Settlements,Aggregate GHGs,kt CO₂ equivalent,50.1233,50.1233,55.4731,56.0788,60.1091,64.5107,66.1382,80.1761,75.0597,78.336,85.0919,93.4307,93.3645,98.3666,116.3,110.896,120.299,120.965,125.19,127.348,128.824,127.886,126.415,138.501,127.613,125.585,126.985,140.221,138.232,138.593,135.696
Greece,"4. Land Use, Land-Use Change and Forestry",4.E.2 Land Converted to Settlements,CO₂,kt,49.7386,49.7386,54.7639,55.0695,58.8036,62.8993,64.2362,77.9497,72.5364,75.5184,81.9598,89.959,89.5791,94.2541,111.794,106.051,115.062,115.368,119.25,121.076,122.236,121.341,119.888,131.894,120.999,118.988,120.374,133.563,131.488,131.749,128.813
Greece,"4. Land Use, Land-Use Change and Forestry",4.E.2 Land Converted to Settlements,N₂O,kt,0.00129091,0.00129091,0.0023796,0.00338691,0.00438071,0.00540729,0.00638256,0.00747132,0.0084677,0.00945501,0.0105103,0.0116501,0.0127024,0.0138002,0.0151211,0.0162578,0.0175762,0.0187836,0.0199328,0.0210446,0.0221055,0.0219636,0.0219034,0.0221683,0.0221938,0.0221396,0.022185,0.0223447,0.0226312,0.0229663,0.0230996
Greece,"4. Land Use, Land-Use Change and Forestry",4.F Other Land,Aggregate GHGs,kt CO₂ equivalent,20.2053,20.2053,13.3014,31.0781,24.926,27.9904,29.6439,41.6079,47.5832,49.3226,55.0498,62.9793,68.4328,74.5255,74.1095,83.1009,75.4553,88.5157,114.23,106.519,97.0373,93.4773,91.219,135.345,89.3289,89.2064,86.7552,87.7072,89.8402,85.8674,77.1427
Greece,"4. Land Use, Land-Use Change and Forestry",4.F Other Land,CO₂,kt,19.7869,19.7869,12.6793,29.9925,23.5991,26.4132,27.8923,39.4413,44.8697,46.2015,51.5177,59.1523,64.2342,69.889,69.0939,77.6943,69.9077,82.5076,107.502,99.3318,89.7158,86.4474,84.3326,128.234,82.4254,82.4712,80.1459,81.3776,83.7581,79.7509,71.4687
Greece,"4. Land Use, Land-Use Change and Forestry",4.F Other Land,N₂O,kt,0.00140411,0.00140411,0.00208781,0.00364263,0.00445281,0.00529239,0.00587768,0.00727057,0.00910579,0.0104734,0.0118526,0.0128423,0.0140893,0.0155588,0.016831,0.018143,0.018616,0.0201615,0.022577,0.0241173,0.0245687,0.0235905,0.0231089,0.0238644,0.0231663,0.0226016,0.0221786,0.0212403,0.0204095,0.0205254,0.0190404
Greece,"4. Land Use, Land-Use Change and Forestry",4.F.2 Land Converted to Other Land,Aggregate GHGs,kt CO₂ equivalent,19.7869,19.7869,12.6793,29.9925,23.5991,26.4132,27.8923,39.4413,44.8697,46.2015,51.5177,59.1523,64.2342,69.889,69.0939,77.6943,69.9077,82.5076,107.502,99.3318,89.7158,86.4474,84.3326,128.234,82.4254,82.4712,80.1459,81.3776,83.7581,79.7509,71.4687
Greece,"4. Land Use, Land-Use Change and Forestry",4.F.2 Land Converted to Other Land,CO₂,kt,19.7869,19.7869,12.6793,29.9925,23.5991,26.4132,27.8923,39.4413,44.8697,46.2015,51.5177,59.1523,64.2342,69.889,69.0939,77.6943,69.9077,82.5076,107.502,99.3318,89.7158,86.4474,84.3326,128.234,82.4254,82.4712,80.1459,81.3776,83.7581,79.7509,71.4687
Greece,"4. Land Use, Land-Use Change and Forestry",4.G Harvested Wood Products,Aggregate GHGs,kt CO₂ equivalent,-349.005,-349.005,-331.549,-217.366,-431.176,-411.316,-350.825,-369.932,198.064,96.048,-10.8691,-235.051,-81.6956,-230.446,-288.577,-265.644,-283.865,-305.354,-468.001,-76.0605,-291.144,-363.89,-323.957,35.6103,64.4419,67.3071,65.7826,64.33,23.5882,-32.1288,-30.7192
Greece,"4. Land Use, Land-Use Change and Forestry",4.G Harvested Wood Products,CO₂,kt,-349.005,-349.005,-331.549,-217.366,-431.176,-411.316,-350.825,-369.932,198.064,96.048,-10.8691,-235.051,-81.6956,-230.446,-288.577,-265.644,-283.865,-305.354,-468.001,-76.0605,-291.144,-363.89,-323.957,35.6103,64.4419,67.3071,65.7826,64.33,23.5882,-32.1288,-30.7192
Greece,"4. Land Use, Land-Use Change and Forestry",4.G.1 Solid Wood,Aggregate GHGs,kt CO₂ equivalent,-289.059,-289.059,-289.462,-174.29,-297.624,-331.395,-323.647,-315.371,44.9778,-12.2001,-74.111,-278.064,-127.117,-262.564,-311.288,-281.703,-295.221,-313.383,-473.679,-80.0753,-293.983,-365.897,-325.376,34.6066,63.7322,66.8052,65.4277,64.0791,23.4108,-32.2543,-30.808
Greece,"4. Land Use, Land-Use Change and Forestry",4.G.1 Solid Wood,CO₂,kt,-289.059,-289.059,-289.462,-174.29,-297.624,-331.395,-323.647,-315.371,44.9778,-12.2001,-74.111,-278.064,-127.117,-262.564,-311.288,-281.703,-295.221,-313.383,-473.679,-80.0753,-293.983,-365.897,-325.376,34.6066,63.7322,66.8052,65.4277,64.0791,23.4108,-32.2543,-30.808
Greece,"4. Land Use, Land-Use Change and Forestry",4.G.2 Paper and Paperboard,Aggregate GHGs,kt CO₂ equivalent,-59.9454,-59.9454,-42.0864,-43.0759,-133.551,-79.9212,-27.178,-54.5611,153.086,108.248,63.2419,43.0124,45.4218,32.1181,22.7109,16.059,11.3555,8.02952,5.67773,4.01476,2.83886,2.00738,1.41943,1.00369,0.709716,0.501845,0.354858,0.250922,0.177429,0.125461,0.0887145
Greece,"4. Land Use, Land-Use Change and Forestry",4.G.2 Paper and Paperboard,CO₂,kt,-59.9454,-59.9454,-42.0864,-43.0759,-133.551,-79.9212,-27.178,-54.5611,153.086,108.248,63.2419,43.0124,45.4218,32.1181,22.7109,16.059,11.3555,8.02952,5.67773,4.01476,2.83886,2.00738,1.41943,1.00369,0.709716,0.501845,0.354858,0.250922,0.177429,0.125461,0.0887145
Greece,4.A Forest Land,4.A.1 Forest Land Remaining Forest Land,Aggregate GHGs,kt CO₂ equivalent,-1091.56,-1091.56,-1257.76,-1508.37,-1557.5,-1289.83,-1531.18,-1590.8,-1216.09,-1087.38,-1489.98,-919.693,-1711.47,-1771.97,-1799.23,-1785.85,-2172.85,-2116.39,-1269.01,-1935.14,-1924.21,-2001.24,-2033.69,-1968.37,-2051.1,-2063.83,-2060.88,-2042.44,-2069.72,-2075,-1533.53
Greece,4.A Forest Land,4.A.1 Forest Land Remaining Forest Land,CH₄,kt,1.87894,1.87894,0.711994,2.0618,2.14878,1.87643,1.23107,0.507926,1.48631,4.65664,0.296026,5.73265,0.606066,0.0575285,0.0865885,0.226751,0.190952,0.569801,7.51266,1.16941,1.27347,0.539894,0.230949,0.852961,0.065105,0.0420258,0.166363,0.481064,0.214585,0.15754,2.57834
Greece,4.A Forest Land,4.A.1 Forest Land Remaining Forest Land,CO₂,kt,-1142.39,-1142.39,-1277.01,-1564.14,-1615.62,-1340.59,-1564.48,-1604.54,-1256.3,-1213.33,-1497.99,-1074.75,-1727.87,-1773.53,-1801.58,-1791.98,-2178.01,-2131.8,-1472.22,-1966.77,-1958.65,-2015.85,-2039.93,-1991.44,-2052.86,-2064.97,-2065.38,-2055.45,-2075.52,-2079.26,-1603.27
Greece,4.A Forest Land,4.A.1 Forest Land Remaining Forest Land,N₂O,kt,0.0129177,0.0129177,0.00489496,0.0141749,0.0147728,0.0129005,0.00846358,0.00349199,0.0102184,0.0320144,0.00203518,0.039412,0.0041667,0.000395508,0.000595296,0.00155891,0.00131279,0.00391738,0.0516496,0.0080397,0.00875509,0.00371177,0.00158777,0.00586411,0.000447597,0.000288927,0.00114375,0.00330732,0.00147527,0.00108309,0.0177261
Greece,4.A Forest Land,4.A.2 Land Converted to Forest Land,Aggregate GHGs,kt CO₂ equivalent,,,,,,-8.62648,-22.6085,-29.2462,-46.6817,-51.0695,-87.0207,-46.6533,-69.8803,-101.478,-86.5556,-87.3997,-115.557,-113.386,14.099,-84.0005,-97.9154,-132.536,-121.06,-115.038,-135.854,-136.588,-103.997,-103.393,-45.8173,-126.888,-105.671
Greece,4.A Forest Land,4.A.2 Land Converted to Forest Land,CH₄,kt,,,,,,0.00360943,0.0055254,0.00350101,0.0173923,0.0612083,0.0048401,0.104652,0.0115623,0.00113923,0.00192917,0.0054882,0.00490155,0.0151948,0.200339,0.0314132,0.034411,0.0145888,0.00633891,0.0234115,0.00178695,0.00107059,0.00380246,0.00982035,0.0033397,0.00154421,0.00244143
Greece,4.A Forest Land,4.A.2 Land Converted to Forest Land,CO₂,kt,,,,,,-8.72411,-22.7579,-29.3409,-47.1521,-52.7251,-87.1517,-49.484,-70.1931,-101.509,-86.6078,-87.5482,-115.69,-113.797,8.68008,-84.8502,-98.8462,-132.931,-121.232,-115.672,-135.903,-136.617,-104.1,-103.659,-45.9076,-126.93,-105.737
Greece,4.A Forest Land,4.A.2 Land Converted to Forest Land,N₂O,kt,,,,,,2.48149e-05,3.79871e-05,2.40695e-05,0.000119572,0.000420807,3.32757e-05,0.000719481,7.94911e-05,7.83219e-06,1.3263e-05,3.77314e-05,3.36981e-05,0.000104464,0.00137733,0.000215966,0.000236576,0.000100298,4.358e-05,0.000160954,1.22853e-05,7.36034e-06,2.61419e-05,6.75149e-05,2.29604e-05,1.06164e-05,1.67848e-05
Greece,4.A Forest Land,4.A.2.a Cropland Converted to Forest Land,Aggregate GHGs,kt CO₂ equivalent,,,,,,-9.00552,-23.1887,-29.6139,-48.5081,-57.4972,-87.529,-57.6432,-71.0946,-101.598,-86.7582,-87.9761,-116.072,-114.981,-6.93931,-87.2993,-101.529,-134.068,-121.726,-117.497,-136.042,-136.7,-104.396,-104.425,-46.168,-127.05,-106.297
Greece,4.A Forest Land,4.A.2.a Cropland Converted to Forest Land,CO₂,kt,,,,,,-9.00552,-23.1887,-29.6139,-48.5081,-57.4972,-87.529,-57.6432,-71.0946,-101.598,-86.7582,-87.9761,-116.072,-114.981,-6.93931,-87.2993,-101.529,-134.068,-121.726,-117.497,-136.042,-136.7,-104.396,-104.425,-46.168,-127.05,-106.297
Greece,4.A.2 Land Converted to Forest Land,4.A.2.a Cropland Converted to Forest Land,Aggregate GHGs,kt CO₂ equivalent,,,,,,-9.00552,-23.1887,-29.6139,-48.5081,-57.4972,-87.529,-57.6432,-71.0946,-101.598,-86.7582,-87.9761,-116.072,-114.981,-6.93931,-87.2993,-101.529,-134.068,-121.726,-117.497,-136.042,-136.7,-104.396,-104.425,-46.168,-127.05,-106.297
Greece,4.A.2 Land Converted to Forest Land,4.A.2.a Cropland Converted to Forest Land,CO₂,kt,,,,,,-9.00552,-23.1887,-29.6139,-48.5081,-57.4972,-87.529,-57.6432,-71.0946,-101.598,-86.7582,-87.9761,-116.072,-114.981,-6.93931,-87.2993,-101.529,-134.068,-121.726,-117.497,-136.042,-136.7,-104.396,-104.425,-46.168,-127.05,-106.297
Greece,4.B Cropland,4.B.1 Cropland Remaining Cropland,Aggregate GHGs,kt CO₂ equivalent,-807.671,-807.671,-858.65,-808.725,-1045.23,-970.573,-1048.3,-407.338,-992.779,-837.7,-1021.94,-934.398,-707.811,-785.407,-449.257,-522.497,-659.318,-642.018,225.22,-697.686,-539.963,-332.123,-569.916,-582.801,958.283,2278.48,-607.554,-265.191,-139.898,-404.834,-379.276
Greece,4.B Cropland,4.B.1 Cropland Remaining Cropland,CO₂,kt,-807.671,-807.671,-858.65,-808.725,-1045.23,-970.573,-1048.3,-407.338,-992.779,-837.7,-1021.94,-934.398,-707.811,-785.407,-449.257,-522.497,-659.318,-642.018,225.22,-697.686,-539.963,-332.123,-569.916,-582.801,958.283,2278.48,-607.554,-265.191,-139.898,-404.834,-379.276
Greece,4.B Cropland,4.B.2 Land Converted to Cropland,Aggregate GHGs,kt CO₂ equivalent,52.7986,52.7986,59.4974,13.4341,13.6545,13.397,13.5224,13.519,13.3841,13.4385,13.5254,76.9387,91.2949,30.2909,30.3448,30.3924,30.2099,30.2517,30.3644,30.2455,30.2893,23.9412,17.1172,17.0651,17.1174,17.4093,17.106,17.2739,17.2831,17.2737,17.3692
Greece,4.B Cropland,4.B.2 Land Converted to Cropland,CO₂,kt,52.2777,52.2777,58.4557,12.3914,12.6088,12.3508,12.4746,12.4704,12.3353,12.3895,12.4756,75.262,88.929,27.9243,27.9771,28.0224,27.8398,27.8812,27.9923,27.8733,27.9166,22.0861,15.7792,15.7279,15.7793,16.0656,15.7638,15.9307,15.9389,15.929,16.0159
Greece,4.B Cropland,4.B.2 Land Converted to Cropland,N₂O,kt,0.00174776,0.00174776,0.00349553,0.00349915,0.00350897,0.00351076,0.00351601,0.00351878,0.00351934,0.00352015,0.00352285,0.00562667,0.00793929,0.00794164,0.00794526,0.007953,0.0079535,0.00795497,0.00795998,0.00796043,0.00796227,0.00622516,0.00449002,0.00448726,0.00449006,0.0045092,0.00450394,0.00450726,0.00451073,0.00451226,0.00454103
Greece,4.B Cropland,4.B.2.a Forest Land Converted to Cropland,Aggregate GHGs,kt CO₂ equivalent,,,0.0377568,0.0641707,0.0893237,0.0350598,0.0847072,0.124865,0.0202232,0.0868902,0.132823,0.0289877,0.125496,0.123211,0.16032,0.0434573,0.0434573,0.0434573,0.0434573,0.0434573,0.0434573,0.0691339,0.0432273,0.0397421,0.0350627,0.0338493,0.0282996,0.0243704,0.091493,0.0223316,0.0387373
Greece,4.B Cropland,4.B.2.a Forest Land Converted to Cropland,CO₂,kt,,,0.0376496,0.0637901,0.0885759,0.0342168,0.0834287,0.123278,0.0186365,0.0851141,0.130548,0.0267133,0.122862,0.120295,0.156911,0.0400475,0.0400475,0.0400475,0.0400475,0.0400475,0.0400475,0.0656349,0.0398356,0.0366239,0.0323116,0.0311934,0.0260791,0.0224583,0.0893115,0.0196904,0.0366667
Greece,4.B Cropland,4.B.2.a Forest Land Converted to Cropland,N₂O,kt,,,3.59769e-07,1.2774e-06,2.50948e-06,2.82896e-06,4.29018e-06,5.32471e-06,5.32471e-06,5.95995e-06,7.63236e-06,7.63236e-06,8.84014e-06,9.78404e-06,1.14422e-05,1.14422e-05,1.14422e-05,1.14422e-05,1.14422e-05,1.14422e-05,1.14422e-05,1.17414e-05,1.13816e-05,1.0464e-05,9.23188e-06,8.9124e-06,7.45118e-06,6.41665e-06,7.32032e-06,8.86321e-06,6.94855e-06
Greece,4.B Cropland,4.B.2.b Grassland Converted to Cropland,Aggregate GHGs,kt CO₂ equivalent,52.7986,52.7986,59.4596,13.37,13.5651,13.3619,13.4377,13.3941,13.3638,13.3516,13.3926,76.9097,91.1694,30.1677,30.1845,30.349,30.1665,30.2083,30.321,30.2021,30.2459,23.8721,17.074,17.0253,17.0823,17.3754,17.0777,17.2495,17.1916,17.2513,17.3304
Greece,4.B Cropland,4.B.2.b Grassland Converted to Cropland,CO₂,kt,52.2777,52.2777,58.4181,12.3276,12.5202,12.3166,12.3912,12.3471,12.3167,12.3044,12.3451,75.2353,88.8061,27.804,27.8202,27.9824,27.7997,27.8411,27.9523,27.8333,27.8765,22.0205,15.7394,15.6912,15.747,16.0344,15.7377,15.9082,15.8496,15.9093,15.9793
Greece,4.B Cropland,4.B.2.b Grassland Converted to Cropland,N₂O,kt,0.00174776,0.00174776,0.00349517,0.00349787,0.00350646,0.00350793,0.00351172,0.00351345,0.00351401,0.00351419,0.00351522,0.00561904,0.00793045,0.00793185,0.00793382,0.00794156,0.00794206,0.00794353,0.00794854,0.00794899,0.00795083,0.00621342,0.00447864,0.00447679,0.00448083,0.00450029,0.00449649,0.00450084,0.00450341,0.0045034,0.00453408
Greece,4.B.2 Land Converted to Cropland,4.B.2.a Forest Land Converted to Cropland,Aggregate GHGs,kt CO₂ equivalent,,,0.0377568,0.0641707,0.0893237,0.0350598,0.0847072,0.124865,0.0202232,0.0868902,0.132823,0.0289877,0.125496,0.123211,0.16032,0.0434573,0.0434573,0.0434573,0.0434573,0.0434573,0.0434573,0.0691339,0.0432273,0.0397421,0.0350627,0.0338493,0.0282996,0.0243704,0.091493,0.0223316,0.0387373
Greece,4.B.2 Land Converted to Cropland,4.B.2.a Forest Land Converted to Cropland,CO₂,kt,,,0.0376496,0.0637901,0.0885759,0.0342168,0.0834287,0.123278,0.0186365,0.0851141,0.130548,0.0267133,0.122862,0.120295,0.156911,0.0400475,0.0400475,0.0400475,0.0400475,0.0400475,0.0400475,0.0656349,0.0398356,0.0366239,0.0323116,0.0311934,0.0260791,0.0224583,0.0893115,0.0196904,0.0366667
Greece,4.B.2 Land Converted to Cropland,4.B.2.a Forest Land Converted to Cropland,N₂O,kt,,,3.59769e-07,1.2774e-06,2.50948e-06,2.82896e-06,4.29018e-06,5.32471e-06,5.32471e-06,5.95995e-06,7.63236e-06,7.63236e-06,8.84014e-06,9.78404e-06,1.14422e-05,1.14422e-05,1.14422e-05,1.14422e-05,1.14422e-05,1.14422e-05,1.14422e-05,1.17414e-05,1.13816e-05,1.0464e-05,9.23188e-06,8.9124e-06,7.45118e-06,6.41665e-06,7.32032e-06,8.86321e-06,6.94855e-06
Greece,4.B.2 Land Converted to Cropland,4.B.2.b Grassland Converted to Cropland,Aggregate GHGs,kt CO₂ equivalent,52.7986,52.7986,59.4596,13.37,13.5651,13.3619,13.4377,13.3941,13.3638,13.3516,13.3926,76.9097,91.1694,30.1677,30.1845,30.349,30.1665,30.2083,30.321,30.2021,30.2459,23.8721,17.074,17.0253,17.0823,17.3754,17.0777,17.2495,17.1916,17.2513,17.3304
Greece,4.B.2 Land Converted to Cropland,4.B.2.b Grassland Converted to Cropland,CO₂,kt,52.2777,52.2777,58.4181,12.3276,12.5202,12.3166,12.3912,12.3471,12.3167,12.3044,12.3451,75.2353,88.8061,27.804,27.8202,27.9824,27.7997,27.8411,27.9523,27.8333,27.8765,22.0205,15.7394,15.6912,15.747,16.0344,15.7377,15.9082,15.8496,15.9093,15.9793
Greece,4.B.2 Land Converted to Cropland,4.B.2.b Grassland Converted to Cropland,N₂O,kt,0.00174776,0.00174776,0.00349517,0.00349787,0.00350646,0.00350793,0.00351172,0.00351345,0.00351401,0.00351419,0.00351522,0.00561904,0.00793045,0.00793185,0.00793382,0.00794156,0.00794206,0.00794353,0.00794854,0.00794899,0.00795083,0.00621342,0.00447864,0.00447679,0.00448083,0.00450029,0.00449649,0.00450084,0.00450341,0.0045034,0.00453408
Greece,4.C Grassland,4.C.1 Grassland Remaining Grassland,Aggregate GHGs,kt CO₂ equivalent,17.1778,17.1778,14.5823,43.6062,31.0365,31.8621,13.5134,14.5533,21.9542,42.9737,4.87751,67.2223,13.5443,2.70594,3.44833,8.37486,6.11537,7.13966,139.183,14.6651,14.9363,2.79268,12.9188,23.9596,15.5081,9.14759,7.14319,21.1573,15.0509,17.22,61.8253
Greece,4.C Grassland,4.C.1 Grassland Remaining Grassland,CH₄,kt,0.628151,0.628151,0.531758,1.61062,1.12903,1.17674,0.498526,0.536881,0.807951,1.58723,0.179202,2.48388,0.499926,0.0935687,0.125354,0.309027,0.225636,0.253495,5.13774,0.541183,0.538557,0.102091,0.475153,0.871863,0.573266,0.332789,0.26219,0.775905,0.524209,0.61767,2.27554
Greece,4.C Grassland,4.C.1 Grassland Remaining Grassland,CO₂,kt,0.18714,0.18714,0.198891,0.0410842,0.49763,0.0327453,0.0288716,0.0313863,0.100128,0.0410375,0.0303129,0.0365268,0.0218969,0.175025,0.0576591,0.01607,0.0122032,0.282931,0.213869,0.0267506,0.369032,0.0312451,0.0664929,0.376755,0.00193167,0.146055,0.0512831,0.170032,0.871739,0.512773,0.274633
Greece,4.C Grassland,4.C.1 Grassland Remaining Grassland,N₂O,kt,0.00431854,0.00431854,0.00365584,0.011073,0.00776209,0.00809008,0.00342737,0.00369105,0.00555467,0.0109122,0.00123202,0.0170766,0.00343699,0.000643284,0.000861809,0.00212456,0.00155125,0.00174278,0.035322,0.00372064,0.00370258,0.000701877,0.00326667,0.00599406,0.0039412,0.00228793,0.00180256,0.00533435,0.00360393,0.00424648,0.0156444
Greece,4.C Grassland,4.C.2 Land Converted to Grassland,Aggregate GHGs,kt CO₂ equivalent,0.0282371,0.0282371,0.00235969,1.45192,54.6991,-44.1933,-42.3542,-47.819,-47.3646,-64.4431,-88.0046,-108.68,-108.68,-90.8999,-106.406,-59.0536,-286.754,-375.204,-378.519,-444.325,-457.75,-464.217,-333.112,-773.471,-670.228,-512.596,-1250.62,-1392.96,-1277.02,-1712.29,-1723.99
Greece,4.C Grassland,4.C.2 Land Converted to Grassland,CO₂,kt,0.028052,0.028052,0.00217454,1.45072,54.3692,-44.5252,-42.7925,-48.2886,-47.8344,-64.9138,-88.4774,-109.153,-109.153,-91.3729,-106.886,-59.5364,-287.237,-375.687,-379.003,-444.81,-458.249,-464.718,-333.613,-773.972,-670.401,-512.767,-1250.68,-1393,-1277.06,-1712.32,-1724.04
Greece,4.C Grassland,4.C.2 Land Converted to Grassland,N₂O,kt,6.21297e-07,6.21297e-07,6.21297e-07,4.01557e-06,0.00110692,0.00111375,0.00147053,0.00157597,0.00157648,0.00157955,0.00158642,0.00158642,0.00158642,0.0015871,0.00161057,0.00162018,0.00162018,0.00162175,0.00162421,0.00162708,0.0016771,0.00168293,0.00168293,0.00168192,0.000579011,0.000572186,0.000215402,0.000114037,0.000116312,0.000126312,0.0001721
Greece,4.C Grassland,4.C.2.a Forest Land Converted to Grassland,Aggregate GHGs,kt CO₂ equivalent,0.0282371,0.0282371,0.00235969,0.241998,21.0973,4.75555,12.5432,8.93066,6.02292,6.13505,6.46103,6.02524,6.02524,6.06429,8.27928,6.69935,6.15344,6.25339,6.30157,6.32331,9.10188,6.77313,6.39175,6.53184,2.19909,2.17316,0.818098,0.63575,0.889001,1.27135,2.32866
Greece,4.C Grassland,4.C.2.a Forest Land Converted to Grassland,CO₂,kt,0.028052,0.028052,0.00217454,0.240801,20.7674,4.42365,12.105,8.46102,5.55312,5.66434,5.98828,5.55248,5.55248,5.59133,7.79933,6.21654,5.67063,5.77011,5.81755,5.83844,8.60211,6.27162,5.89024,6.03063,2.02654,2.00265,0.753908,0.601767,0.85434,1.23371,2.27737
Greece,4.C Grassland,4.C.2.a Forest Land Converted to Grassland,N₂O,kt,6.21297e-07,6.21297e-07,6.21297e-07,4.01557e-06,0.00110692,0.00111375,0.00147053,0.00157597,0.00157648,0.00157955,0.00158642,0.00158642,0.00158642,0.0015871,0.00161057,0.00162018,0.00162018,0.00162175,0.00162421,0.00162708,0.0016771,0.00168293,0.00168293,0.00168192,0.000579011,0.000572186,0.000215402,0.000114037,0.000116312,0.000126312,0.0001721
Greece,4.C Grassland,4.C.2.b Cropland Converted to Grassland,Aggregate GHGs,kt CO₂ equivalent,,,,1.20992,33.6018,-48.9489,-54.8975,-56.7496,-53.3875,-70.5781,-94.4657,-114.706,-114.706,-96.9642,-114.685,-65.7529,-292.908,-381.457,-384.821,-450.649,-466.852,-470.99,-339.504,-780.003,-672.427,-514.769,-1251.43,-1393.6,-1277.91,-1713.56,-1726.32
Greece,4.C Grassland,4.C.2.b Cropland Converted to Grassland,CO₂,kt,,,,1.20992,33.6018,-48.9489,-54.8975,-56.7496,-53.3875,-70.5781,-94.4657,-114.706,-114.706,-96.9642,-114.685,-65.7529,-292.908,-381.457,-384.821,-450.649,-466.852,-470.99,-339.504,-780.003,-672.427,-514.769,-1251.43,-1393.6,-1277.91,-1713.56,-1726.32
Greece,4.C.2 Land Converted to Grassland,4.C.2.a Forest Land Converted to Grassland,Aggregate GHGs,kt CO₂ equivalent,0.0282371,0.0282371,0.00235969,0.241998,21.0973,4.75555,12.5432,8.93066,6.02292,6.13505,6.46103,6.02524,6.02524,6.06429,8.27928,6.69935,6.15344,6.25339,6.30157,6.32331,9.10188,6.77313,6.39175,6.53184,2.19909,2.17316,0.818098,0.63575,0.889001,1.27135,2.32866
Greece,4.C.2 Land Converted to Grassland,4.C.2.a Forest Land Converted to Grassland,CO₂,kt,0.028052,0.028052,0.00217454,0.240801,20.7674,4.42365,12.105,8.46102,5.55312,5.66434,5.98828,5.55248,5.55248,5.59133,7.79933,6.21654,5.67063,5.77011,5.81755,5.83844,8.60211,6.27162,5.89024,6.03063,2.02654,2.00265,0.753908,0.601767,0.85434,1.23371,2.27737
Greece,4.C.2 Land Converted to Grassland,4.C.2.a Forest Land Converted to Grassland,N₂O,kt,6.21297e-07,6.21297e-07,6.21297e-07,4.01557e-06,0.00110692,0.00111375,0.00147053,0.00157597,0.00157648,0.00157955,0.00158642,0.00158642,0.00158642,0.0015871,0.00161057,0.00162018,0.00162018,0.00162175,0.00162421,0.00162708,0.0016771,0.00168293,0.00168293,0.00168192,0.000579011,0.000572186,0.000215402,0.000114037,0.000116312,0.000126312,0.0001721
